"","Path","Tour.Length","Fold","EAX.PAR10","EAX.PQR10","EAX.LOG.PAR10","EAX.LOG.PQR10","LKH.PAR10","LKH.PQR10","LKH.LOG.PAR10","LKH.LOG.PQR10"
"983","lkh---eax---sophisticated/1000-83.tsp",21.5225,10,157.2775,139.698,5.058,4.9395,5.8165,2.0705,1.7607,0.7278
"984","lkh---eax---sophisticated/1000-84.tsp",20.4339,2,58.6066,36.4015,4.0708,3.5946,3.8955,4.4425,1.3598,1.4912
"985","lkh---eax---sophisticated/1000-85.tsp",20.7719,6,347.7924,360.4265,5.8516,5.8873,11.3008,8.6685,2.4249,2.1597
"986","lkh---eax---sophisticated/1000-86.tsp",21.6824,8,38.4991,28.7795,3.6506,3.3597,2.998,2.301,1.0979,0.8333
"987","lkh---eax---sophisticated/1000-87.tsp",19.6698,10,79.722,73.3745,4.3785,4.2956,3.3066,2.892,1.1959,1.0619
"988","lkh---eax---sophisticated/1000-88.tsp",22.6096,8,269.1237,187.52,5.5952,5.2339,1.9782,1.4555,0.6822,0.3753
"989","lkh---eax---sophisticated/1000-89.tsp",21.8968,3,9.3617,7.482,2.2366,2.0125,3.6414,3.85,1.2924,1.3481
"990","lkh---eax---sophisticated/1000-9.tsp",20.1817,3,115.3102,104.49,4.7476,4.6491,5.329,4.023,1.6732,1.392
"991","lkh---eax---sophisticated/1000-90.tsp",21.995,6,242.4461,283.835,5.4908,5.6484,1.6963,1.5625,0.5284,0.4463
"992","lkh---eax---sophisticated/1000-91.tsp",20.7498,5,21.9769,21.146,3.09,3.0515,1.8607,1.35,0.621,0.3001
"993","lkh---eax---sophisticated/1000-92.tsp",22.7802,10,112.9071,85.744,4.7266,4.4514,1.6309,1.482,0.4891,0.3934
"994","lkh---eax---sophisticated/1000-93.tsp",22.0138,1,8.6293,9.1645,2.1552,2.2153,1.2019,1.136,0.1839,0.1275
"995","lkh---eax---sophisticated/1000-94.tsp",21.8678,10,69.9477,61.5055,4.2477,4.1191,3.3372,2.2765,1.2051,0.8226
"996","lkh---eax---sophisticated/1000-95.tsp",22.372,9,68.5025,47.0445,4.2269,3.8511,8.7682,1.895,2.1711,0.6392
"997","lkh---eax---sophisticated/1000-96.tsp",21.8137,10,181.8065,134.0705,5.2029,4.8984,6.4825,5.5595,1.8691,1.7155
"998","lkh---eax---sophisticated/1000-97.tsp",21.5901,5,69.6697,41.2755,4.2438,3.7203,215.8175,183.4015,5.3744,5.2117
"999","lkh---eax---sophisticated/1000-98.tsp",21.3125,7,6.5084,3.939,1.8731,1.3709,2.0377,1.8415,0.7118,0.6106
"1000","lkh---eax---sophisticated/1000-99.tsp",21.7567,3,59.8781,40.2935,4.0923,3.6962,2.5839,1.576,0.9493,0.4549
