,Unnamed: 0,Path,Tour.Length,Fold,EAX.PAR10,EAX.PQR10,EAX.LOG.PAR10,EAX.LOG.PQR10,LKH.PAR10,LKH.PQR10,LKH.LOG.PAR10,LKH.LOG.PQR10,mst_dists_mean,mst_dists_median,mst_dists_varcoeff,mst_dists_sum
381,382,eax---lkh---sophisticated/1000-442.tsp,22.1241,8,15.4434,13.3525,2.7372,2.5917,15298.2805,1963.7335,9.6355,7.5826,0.197226947976778,0.187149047797383,0.525989007090621,0.37361685963526997
382,383,eax---lkh---sophisticated/1000-443.tsp,21.7422,3,11.0209,7.4005,2.3998,2.0015,4508.9348,858.007,8.4138,6.7546,0.192333585925092,0.18316393449585,0.6107465438907,0.37320204667048595
383,384,eax---lkh---sophisticated/1000-444.tsp,22.6811,10,4.323,3.565,1.4639,1.2712,55.0341,47.629,4.008,3.8634,0.20480330205080902,0.20039579510657501,0.489211696108281,0.40137523418668203
384,385,eax---lkh---sophisticated/1000-445.tsp,19.6319,1,2.8912,2.79,1.0617,1.026,239.0625,228.9545,5.4767,5.4335,0.172930085678599,0.155030961095517,0.669420393523456,0.338386493927145
385,386,eax---lkh---sophisticated/1000-446.tsp,17.4919,1,4.0982,3.235,1.4105,1.174,4653.9592,1321.4105,8.4455,7.1865,0.1516509657793,0.133257063019191,0.939971260376198,0.33564455880078703
386,387,eax---lkh---sophisticated/1000-447.tsp,19.1123,5,4.3597,3.1625,1.4724,1.1514,11170.4851,850.49,9.321,6.7458,0.17073552469962502,0.149383965815784,0.742348951488657,0.320807355683632
387,388,eax---lkh---sophisticated/1000-448.tsp,20.575,1,2.9928,2.9645,1.0962,1.0867,674.9036,258.8805,6.5146,5.5564,0.18385036720196102,0.16987708064454,0.635206612185061,0.34303919543399797
388,389,eax---lkh---sophisticated/1000-449.tsp,20.8292,10,3.4675,2.98,1.2434,1.0919,1512.9088,1024.262,7.3218,6.9317,0.184033702783343,0.16831139850825,0.647469755410484,0.354206493196122
389,390,eax---lkh---sophisticated/1000-45.tsp,19.3228,7,2.5873,2.625,0.9506,0.9651,14.5804,11.9545,2.6797,2.4811,0.169383548617753,0.149283140892332,0.719297821267153,0.330320912876921
390,391,eax---lkh---sophisticated/1000-450.tsp,19.2726,9,10.9053,9.0195,2.3892,2.1994,1174.9388,776.986,7.069,6.6554,0.172129143390095,0.14769480325278,0.733801021006359,0.34721183597986
391,392,eax---lkh---sophisticated/1000-451.tsp,22.7657,10,3.6694,3.637,1.3,1.2912,365.1114,239.281,5.9002,5.4776,0.20534999571991003,0.19729903778425098,0.502118340968587,0.382737570062982
392,393,eax---lkh---sophisticated/1000-452.tsp,16.9706,7,2.9386,2.985,1.0779,1.0936,549.7012,466.1045,6.3094,6.1444,0.146049953740098,0.105242124505452,1.0137903029949,0.345992238189748
393,394,eax---lkh---sophisticated/1000-453.tsp,19.9564,7,3.0839,3.082,1.1262,1.1256,15543.2975,3208.0955,9.6514,8.0734,0.177398020987047,0.15183538359253002,0.798839079818138,0.382903269160497
394,395,eax---lkh---sophisticated/1000-454.tsp,21.6461,4,3.3309,3.307,1.2032,1.196,305.5846,266.5145,5.7222,5.5854,0.192543643228453,0.181543901729531,0.586869138024098,0.372832072668329
395,396,eax---lkh---sophisticated/1000-455.tsp,18.6293,4,4.0123,2.9635,1.3894,1.0864,18665.1199,36000.0,9.8344,10.4913,0.164213979128255,0.133970410982376,0.794688878354933,0.33295393250551897
396,397,eax---lkh---sophisticated/1000-456.tsp,18.9037,2,6.2985,4.437,1.8403,1.49,193.3266,159.283,5.2644,5.0707,0.165886478666396,0.141066573064488,0.841748082184234,0.336367632546389
397,398,eax---lkh---sophisticated/1000-457.tsp,22.8592,3,3.9926,3.3595,1.3844,1.2118,25.5606,12.745,3.2411,2.5451,0.206671372716528,0.200008507086077,0.50328695771339,0.376390313326814
398,399,eax---lkh---sophisticated/1000-458.tsp,21.9612,8,6.1514,3.787,1.8167,1.3316,5014.0584,1368.365,8.52,7.2214,0.196737144329514,0.185060549508343,0.510904269724957,0.377824473593032
399,400,eax---lkh---sophisticated/1000-459.tsp,19.0578,1,4.8504,3.415,1.5791,1.2282,4346.6335,799.6525,8.3772,6.6842,0.168552264610425,0.141581282874623,0.782757690927417,0.32192389710692
400,401,eax---lkh---sophisticated/1000-46.tsp,18.1319,1,2.8036,2.8095,1.0309,1.033,25.4,15.1275,3.2347,2.7165,0.155999119874632,0.126109183142016,0.85781969269065,0.299983169365025
401,402,eax---lkh---sophisticated/1000-460.tsp,18.7508,1,3.3037,3.3465,1.195,1.2079,12.5906,6.7025,2.533,1.9025,0.16558380635227,0.141230503524824,0.800958017994078,0.373002616370652
402,403,eax---lkh---sophisticated/1000-461.tsp,18.5692,6,3.0735,3.0685,1.1228,1.1212,616.2139,378.3715,6.4236,5.9359,0.162248725551456,0.130190856856743,0.859314467223437,0.327994247660995
403,404,eax---lkh---sophisticated/1000-462.tsp,18.563,7,2.9671,2.995,1.0876,1.0969,29079.942,36000.0,10.2778,10.4913,0.162209643737638,0.128885636442844,0.873101874297728,0.31482685307124497
404,405,eax---lkh---sophisticated/1000-463.tsp,19.3789,1,2.8118,2.8585,1.0338,1.0503,14.9746,9.472,2.7064,2.2483,0.169884178836314,0.14305389815882802,0.739390371968871,0.340027501843704
405,406,eax---lkh---sophisticated/1000-464.tsp,19.1921,7,3.2478,2.973,1.178,1.0896,6.7556,6.0925,1.9104,1.8071,0.16795389559044901,0.139510006081501,0.798275180214333,0.340647014064062
406,407,eax---lkh---sophisticated/1000-465.tsp,19.5664,8,3.7384,3.274,1.3187,1.186,12052.582,2066.8745,9.397,7.6338,0.17157350443000302,0.145391106184916,0.721301260092703,0.35568540336285803
407,408,eax---lkh---sophisticated/1000-466.tsp,16.7359,4,3.1394,3.103,1.144,1.1324,36000.0,36000.0,10.4913,10.4913,0.146500653944853,0.11823386253194901,0.887931263606003,0.281028743449176
408,409,eax---lkh---sophisticated/1000-467.tsp,21.2873,8,3.6458,3.497,1.2936,1.2519,36000.0,36000.0,10.4913,10.4913,0.188491637660965,0.178281106643432,0.537840400032945,0.369085595069239
409,410,eax---lkh---sophisticated/1000-468.tsp,22.33,10,3.7384,3.7485,1.3187,1.3214,1453.4314,1333.254,7.2817,7.1954,0.198759947607369,0.18594957683215502,0.542124509185757,0.39670388690484604
410,411,eax---lkh---sophisticated/1000-469.tsp,20.5778,5,3.0058,2.982,1.1005,1.0926,25386.386,36000.0,10.142,10.4913,0.18723764048017202,0.178921233426973,0.674174158213659,0.365392598921247
411,412,eax---lkh---sophisticated/1000-47.tsp,18.2595,8,2.7904,2.7875,1.0262,1.0251,400.8745,394.181,5.9936,5.9768,0.158905037581583,0.130706392076695,0.819023516848575,0.31123985254305697
412,413,eax---lkh---sophisticated/1000-470.tsp,21.4631,1,2.9722,3.0105,1.0893,1.1021,147.9842,119.506,4.9971,4.7834,0.190016451802831,0.180696197806193,0.594688305462963,0.37980146984416097
413,414,eax---lkh---sophisticated/1000-471.tsp,19.3173,9,3.0164,3.0455,1.1041,1.1137,15263.943,2537.9975,9.6332,7.8391,0.170942232310248,0.150043514335601,0.701398388582623,0.323841092646595
414,415,eax---lkh---sophisticated/1000-472.tsp,17.1366,1,3.1032,3.096,1.1324,1.1301,26063.877,36000.0,10.1683,10.4913,0.147897590219779,0.11092546252016,0.955424718908348,0.308475141802191
415,416,eax---lkh---sophisticated/1000-473.tsp,19.5152,9,2.8605,2.8765,1.051,1.0566,32488.4709,36000.0,10.3886,10.4913,0.17103443258600698,0.146789512625882,0.730147942358222,0.34003451495047005
416,417,eax---lkh---sophisticated/1000-474.tsp,20.9045,5,3.3226,3.307,1.2007,1.196,7938.8875,938.7165,8.9795,6.8445,0.18584846629365498,0.176679833143269,0.655237739525286,0.37689163086445904
417,418,eax---lkh---sophisticated/1000-475.tsp,21.6236,5,5.2119,3.6185,1.6509,1.2861,4167.5186,346.5455,8.3351,5.848,0.193047807005775,0.180153201778358,0.606615794179565,0.366601077921158
418,419,eax---lkh---sophisticated/1000-476.tsp,20.0849,7,4.564,3.524,1.5182,1.2596,19321.5026,36000.0,9.869,10.4913,0.177791827882583,0.157467436238087,0.638796159746072,0.329255541333509
419,420,eax---lkh---sophisticated/1000-477.tsp,18.7813,1,3.3332,3.3395,1.2039,1.2058,25810.1561,36000.0,10.1585,10.4913,0.163329027567784,0.133319298207568,0.807949155244149,0.342946159565279
420,421,eax---lkh---sophisticated/1000-478.tsp,22.2618,9,4.4559,3.9035,1.4942,1.3619,439.6329,371.2385,6.0859,5.9168,0.200690387253107,0.19331799195632,0.503939905202348,0.385348237607891
421,422,eax---lkh---sophisticated/1000-479.tsp,19.5744,4,2.7504,2.758,1.0117,1.0145,226.9534,140.622,5.4247,4.9461,0.171960158369439,0.152843509936138,0.678867510227767,0.33001059898878304
422,423,eax---lkh---sophisticated/1000-48.tsp,19.4493,10,2.4744,2.5195,0.906,0.9241,5.0692,4.349,1.6232,1.4699,0.16926412701313598,0.136710547218819,0.767274036169165,0.333054006710516
423,424,eax---lkh---sophisticated/1000-480.tsp,22.034,5,3.4465,3.093,1.2374,1.1291,16.7508,8.8655,2.8184,2.1822,0.19728862758231902,0.189964197168804,0.576683849650136,0.373112674061515
424,425,eax---lkh---sophisticated/1000-481.tsp,21.2199,7,3.2756,3.328,1.1865,1.2024,40.6696,23.582,3.7055,3.1605,0.18843265271792398,0.16793492678515798,0.635931943861118,0.362906798250937
425,426,eax---lkh---sophisticated/1000-482.tsp,20.3572,7,3.1054,3.2025,1.1331,1.1639,373.4568,277.9695,5.9228,5.6275,0.179291604289432,0.16509908849779797,0.668301761176122,0.36599569925195896
426,427,eax---lkh---sophisticated/1000-483.tsp,18.215,10,3.2465,3.378,1.1776,1.2173,4623.2392,1270.2915,8.4389,7.147,0.159894046174239,0.126258998267102,0.83215288725723,0.33968840666323
427,428,eax---lkh---sophisticated/1000-484.tsp,18.783,6,2.5853,2.6545,0.9498,0.9763,29082.4622,36000.0,10.2779,10.4913,0.167317928459199,0.13559594160313398,0.817119782994631,0.310433375351279
428,429,eax---lkh---sophisticated/1000-485.tsp,18.286,9,2.8417,2.897,1.0444,1.0637,18415.9212,36000.0,9.821,10.4913,0.16009659030191697,0.129921119163035,0.824902543077543,0.31740870901028906
429,430,eax---lkh---sophisticated/1000-486.tsp,22.7416,9,3.2733,3.2565,1.1858,1.1807,5.2404,3.4285,1.6564,1.2321,0.20447904714752801,0.202866762883878,0.481471930944859,0.39837885603459194
430,431,eax---lkh---sophisticated/1000-487.tsp,18.1512,5,3.1423,3.1445,1.145,1.1457,22.5346,19.477,3.1151,2.9692,0.15989695569254897,0.128093843928371,0.909321098460237,0.344489171120242
431,432,eax---lkh---sophisticated/1000-488.tsp,16.9528,8,2.639,2.6125,0.9704,0.9603,32592.0099,36000.0,10.3918,10.4913,0.14745188305346202,0.11132370873991101,1.02983446479411,0.26707453635717904
432,433,eax---lkh---sophisticated/1000-489.tsp,18.0737,7,3.9861,3.089,1.3828,1.1278,18833.3105,36000.0,9.8434,10.4913,0.157074070366169,0.124722349186493,0.861037047341933,0.304341729100335
433,434,eax---lkh---sophisticated/1000-49.tsp,20.1661,2,3.3069,3.3915,1.196,1.2213,243.1258,159.041,5.4936,5.0692,0.17829308787841303,0.162893237866664,0.759208772687622,0.376286768441152
434,435,eax---lkh---sophisticated/1000-490.tsp,21.9121,4,4.5948,3.76,1.5249,1.3244,96.9831,51.414,4.5745,3.9399,0.196727871744132,0.184078741487106,0.551956207714187,0.389947504508816
435,436,eax---lkh---sophisticated/1000-491.tsp,20.1325,2,2.7023,2.692,0.9941,0.9903,36000.0,36000.0,10.4913,10.4913,0.178495115161784,0.16389300654664,0.669992469365285,0.31926172582038004
436,437,eax---lkh---sophisticated/1000-492.tsp,19.9752,5,3.2077,3.317,1.1656,1.1991,13.3922,4.739,2.5947,1.5558,0.17692238997823798,0.154331095492587,0.726003972424856,0.332829771405713
437,438,eax---lkh---sophisticated/1000-493.tsp,20.7037,5,3.3728,3.4375,1.2157,1.2347,198.1469,119.984,5.289,4.7874,0.18425867357367598,0.16524638915116502,0.655504213509104,0.355595980017847
438,439,eax---lkh---sophisticated/1000-494.tsp,20.1969,9,3.2601,3.237,1.1818,1.1746,22110.8186,36000.0,10.0038,10.4913,0.179822497972355,0.158232312607672,0.630814034489918,0.381044707440636
439,440,eax---lkh---sophisticated/1000-495.tsp,20.2342,1,3.0467,3.17,1.1141,1.1537,1155.4144,656.178,7.0522,6.4864,0.178865552105219,0.16174178959095598,0.689075501549585,0.35483186804710704
440,441,eax---lkh---sophisticated/1000-496.tsp,20.9803,1,3.6527,3.611,1.2955,1.284,93.3936,81.8945,4.5368,4.4054,0.186347539164094,0.17543339995563598,0.541252663137674,0.380411484827693
441,442,eax---lkh---sophisticated/1000-497.tsp,19.3516,3,3.449,3.464,1.2381,1.2424,22046.2544,36000.0,10.0009,10.4913,0.170021540768748,0.136172290199085,0.848262098361043,0.307900890205577
442,443,eax---lkh---sophisticated/1000-498.tsp,21.5291,2,3.0819,3.137,1.1255,1.1433,8434.8662,1752.1305,9.0401,7.4686,0.193014084864082,0.182531928977481,0.568747572175228,0.370094959041185
443,444,eax---lkh---sophisticated/1000-499.tsp,21.1447,7,13.3201,12.192,2.5893,2.5008,11803.4903,2013.897,9.3762,7.6078,0.18816567005016702,0.16661910348778097,0.697708302118929,0.386806941121548
444,445,eax---lkh---sophisticated/1000-5.tsp,18.2898,8,3.7246,3.164,1.315,1.1518,36000.0,36000.0,10.4913,10.4913,0.159498585270012,0.138391615710411,0.84145423305947,0.348799450345022
445,446,eax---lkh---sophisticated/1000-50.tsp,20.0454,1,3.2739,3.2345,1.186,1.1739,22169.3029,36000.0,10.0065,10.4913,0.176520939314605,0.152041069106218,0.736041592418538,0.352750989266823
446,447,eax---lkh---sophisticated/1000-500.tsp,18.4146,9,2.8114,2.866,1.0337,1.0529,1.256,1.226,0.2279,0.2038,0.162123324015047,0.126044651314267,0.857732675146853,0.2992331666037
447,448,eax---lkh---sophisticated/1000-51.tsp,22.7519,9,3.9649,3.571,1.3775,1.2728,5045.5381,1593.438,8.5263,7.3736,0.20471935080927,0.19842400138620198,0.488627265468384,0.39218316267255404
448,449,eax---lkh---sophisticated/1000-52.tsp,19.4076,1,3.1234,3.108,1.1389,1.134,15960.5636,3435.56,9.6779,8.1419,0.169965395600846,0.142766738004522,0.729813008075427,0.350348852947998
449,450,eax---lkh---sophisticated/1000-53.tsp,19.7506,5,2.9747,3.0325,1.0901,1.1094,25512.8413,36000.0,10.1469,10.4913,0.17718922607412002,0.163213080169303,0.73131723019927,0.38581992412481203
450,451,eax---lkh---sophisticated/1000-54.tsp,20.4219,1,3.2255,3.219,1.1711,1.1691,94.7636,64.183,4.5514,4.1617,0.17954208391590099,0.16055710409947,0.671458913415436,0.35693975156977703
451,452,eax---lkh---sophisticated/1000-55.tsp,20.6038,4,3.4462,3.564,1.2373,1.2709,11777.1655,2079.562,9.3739,7.6399,0.18227954866111398,0.163125542445785,0.647656500703201,0.34682067923737697
452,453,eax---lkh---sophisticated/1000-56.tsp,18.6019,1,3.8362,3.0485,1.3445,1.1146,29125.328,36000.0,10.2794,10.4913,0.162842750628141,0.12463971680740701,0.852413918922122,0.311027293742256
453,454,eax---lkh---sophisticated/1000-57.tsp,17.8707,5,4.2137,3.2595,1.4383,1.1816,10.6421,10.7935,2.3648,2.3789,0.158202152151809,0.12534671512023599,0.925096095819381,0.34205209956835003
454,455,eax---lkh---sophisticated/1000-58.tsp,20.2117,5,3.3783,3.363,1.2174,1.2128,897.4713,645.7035,6.7996,6.4703,0.177904941863849,0.15842798686361,0.667520994811034,0.320272760282039
455,456,eax---lkh---sophisticated/1000-59.tsp,19.0146,3,2.966,2.9675,1.0872,1.0877,478.1728,306.8295,6.17,5.7263,0.167805935550204,0.155383349833063,0.63153314698266,0.311567489975906
456,457,eax---lkh---sophisticated/1000-6.tsp,20.1448,5,7.287,6.759,1.9861,1.9109,204.4718,159.1225,5.3204,5.0697,0.17903771710264801,0.158576988043545,0.754078523208842,0.37776552238314004
457,458,eax---lkh---sophisticated/1000-60.tsp,18.3102,3,4.5917,3.527,1.5243,1.2604,25.0814,5.735,3.2221,1.7466,0.159750096456463,0.127352707024514,0.882853413123545,0.297971685091235
458,459,eax---lkh---sophisticated/1000-61.tsp,20.4306,3,3.349,3.387,1.2087,1.2199,606.8091,539.873,6.4082,6.2913,0.18132008882773698,0.173094654492836,0.566458536574595,0.347201609364443
459,460,eax---lkh---sophisticated/1000-62.tsp,19.8697,1,2.4711,2.3745,0.9047,0.8648,18544.0762,36000.0,9.8279,10.4913,0.17593505968128298,0.151469617754821,0.68461136114077,0.333072508616439
460,461,eax---lkh---sophisticated/1000-63.tsp,21.9,7,3.1394,3.1795,1.144,1.1567,532.9953,468.187,6.2785,6.1489,0.196544496230765,0.180809872427503,0.567436300286364,0.395944847308065
461,462,eax---lkh---sophisticated/1000-64.tsp,19.8973,10,5.2866,3.899,1.6652,1.3607,1090.6675,1020.6915,6.9945,6.9282,0.175161500340658,0.15002921552857001,0.758242555917796,0.33791776078324304
462,463,eax---lkh---sophisticated/1000-65.tsp,21.916,6,7.9046,7.0365,2.0674,1.9511,414.0851,349.0765,6.0261,5.8553,0.195157308792143,0.18248051771266802,0.557141740576127,0.388064680768127
463,464,eax---lkh---sophisticated/1000-66.tsp,20.2027,2,3.3117,3.346,1.1975,1.2078,8477.4988,1861.772,9.0452,7.5293,0.17815177664124998,0.161389989063703,0.690725901017592,0.356564302655561
464,465,eax---lkh---sophisticated/1000-67.tsp,20.4115,6,4.6055,3.316,1.5273,1.1988,135.7978,123.1385,4.9112,4.8133,0.17976144342058903,0.164085793167003,0.659675706611068,0.340573803970924
465,466,eax---lkh---sophisticated/1000-68.tsp,20.7658,7,3.3856,2.9945,1.2195,1.0968,19.8291,17.823,2.9872,2.8805,0.185788717414818,0.16470429734848602,0.665214810097219,0.36986515572978096
466,467,eax---lkh---sophisticated/1000-69.tsp,22.7747,7,4.1857,3.719,1.4317,1.3135,59.1897,63.836,4.0807,4.1563,0.20418916805216297,0.195522735032713,0.544106114194518,0.39474051080882
467,468,eax---lkh---sophisticated/1000-7.tsp,20.0507,6,2.8168,2.8525,1.0356,1.0482,8556.1392,2390.409,9.0544,7.7792,0.1771880852212,0.159777277262801,0.667254067201478,0.328370033587203
468,469,eax---lkh---sophisticated/1000-70.tsp,16.8475,3,2.4498,2.439,0.896,0.8916,8227.9434,1439.4255,9.0153,7.272,0.147208293052666,0.117978404667336,0.893653017337995,0.298644851330792
469,470,eax---lkh---sophisticated/1000-71.tsp,20.1219,6,3.5268,3.568,1.2604,1.272,25417.2223,36000.0,10.1432,10.4913,0.178990455942845,0.16441917467515402,0.735247692253359,0.350695829313447
470,471,eax---lkh---sophisticated/1000-72.tsp,18.9738,3,2.8803,2.8745,1.0579,1.0559,942.6341,786.682,6.8487,6.6678,0.164955174373438,0.146340721370121,0.723637186103024,0.327009566401066
471,472,eax---lkh---sophisticated/1000-73.tsp,20.5075,2,3.6562,3.3525,1.2964,1.2097,25680.7089,36000.0,10.1535,10.4913,0.183501744207803,0.171505974854061,0.553399934985108,0.334151143514551
472,473,eax---lkh---sophisticated/1000-74.tsp,19.0535,4,3.1568,3.146,1.1496,1.1461,32434.3302,36000.0,10.387,10.4913,0.16794109479667302,0.143004702766692,0.799371554467659,0.327404738326109
473,474,eax---lkh---sophisticated/1000-75.tsp,21.241,2,4.2841,3.2285,1.4549,1.172,195.3263,113.6395,5.2747,4.733,0.189880150954064,0.174696915380896,0.633647214334332,0.35499403104080895
474,475,eax---lkh---sophisticated/1000-76.tsp,22.7577,4,4.5091,3.844,1.5061,1.3465,38.0954,17.785,3.6401,2.8784,0.202940920829579,0.19808523872255598,0.533772347474925,0.378751787368964
475,476,eax---lkh---sophisticated/1000-77.tsp,19.4527,1,2.9133,3.0,1.0693,1.0986,32698.4821,36000.0,10.3951,10.4913,0.170006994256061,0.152377369128296,0.710285452013193,0.319344002413545
476,477,eax---lkh---sophisticated/1000-78.tsp,21.9522,9,6.3929,3.8105,1.8552,1.3378,156.9464,172.318,5.0559,5.1493,0.197657549557444,0.185612117583467,0.536443987773961,0.380040467662326
477,478,eax---lkh---sophisticated/1000-79.tsp,21.3781,10,4.9486,3.559,1.5991,1.2695,1242.4675,975.7785,7.1249,6.8832,0.191643805215152,0.178334092909749,0.64016968159521,0.40548674521797795
478,479,eax---lkh---sophisticated/1000-8.tsp,22.3534,6,3.4682,3.4755,1.2436,1.2457,5.5133,2.527,1.7072,0.927,0.199235674535395,0.188367642292473,0.567171425495957,0.37914089638417203
479,480,eax---lkh---sophisticated/1000-80.tsp,19.3547,2,3.093,3.0845,1.1291,1.1264,139.2676,109.3135,4.9364,4.6942,0.16946163989554602,0.146890993089222,0.725876163959674,0.374111754421683
480,481,eax---lkh---sophisticated/1000-81.tsp,20.1662,2,2.9346,2.968,1.0766,1.0879,945.6927,707.884,6.8519,6.5623,0.177900736785025,0.149468257830992,0.702219515868329,0.35148895228713095
481,482,eax---lkh---sophisticated/1000-82.tsp,19.6826,8,3.2035,3.189,1.1642,1.1597,4715.6515,1435.1525,8.4586,7.269,0.175585342016735,0.152390706266692,0.774322834246811,0.31319011510810996
482,483,eax---lkh---sophisticated/1000-83.tsp,16.1054,3,2.5296,2.5555,0.9281,0.9382,877.9421,547.2025,6.7776,6.3048,0.139927016449615,0.098590334769571,1.06671361057799,0.288527874019837
483,484,eax---lkh---sophisticated/1000-84.tsp,18.7436,2,3.1002,3.1765,1.1315,1.1558,12046.3217,2422.9305,9.3965,7.7927,0.165126732360664,0.137099661039185,0.830443150060647,0.356933863215025
484,485,eax---lkh---sophisticated/1000-85.tsp,22.6877,6,3.4972,3.5505,1.252,1.2671,44.5945,36.249,3.7976,3.5904,0.206802076534982,0.204584817957445,0.483099207568034,0.388964623693219
485,486,eax---lkh---sophisticated/1000-86.tsp,20.0175,1,2.8796,2.882,1.0577,1.0585,4.833,4.8755,1.5755,1.5842,0.175766350073234,0.158707748502997,0.697775199408603,0.362530727316698
486,487,eax---lkh---sophisticated/1000-87.tsp,19.7647,9,3.9279,2.9645,1.3681,1.0867,229.0673,185.1605,5.434,5.2212,0.17404058055806598,0.15893509131529598,0.685905311930138,0.34015332943344495
487,488,eax---lkh---sophisticated/1000-88.tsp,19.7962,2,3.0345,3.0395,1.11,1.1117,4.5107,2.4865,1.5065,0.9109,0.173683472978049,0.153593365932434,0.711682985056196,0.319542759118288
